wav_filename,wav_filesize,transcript
sample-chap28-79.wav,158804,jo ab kaheen hostal mein pad raha hai
sample-chap25-22.wav,74132,amit ne kaha
sample-chap15-88.wav,19479,baat badalate hue bolee  chalo maan chhodo yah sab
sample-chap11-38.wav,379304,abhee to shareer ka sampark keval sahalaane bhar ka hai aur vah bhee usee mein hee apana man lagae hai
sample-chap28-40.wav,125288,kuchh samay maang kar vah laut aae
sample-chap20-214.wav,12164,main pahale din hee kah detee
sample-chap13-158.wav,14672,raaste mein koee kuchh nahin bola
sample-chap26-205.wav,238184,amit ko skool tak kaar le jaane mein ghabaraahat mahasoos ho rahee thee
sample-chap29-327.wav,228484,tab veena ne kaha sabhee kee apaneeapanee majabooriyaan hain priya
sample-chap2-230.wav,250532,kitane sapane sanjotee hai ladakee haan sapane hee to hote hain ve sab
sample-chap2-37.wav,501900,lekin arun ko is samay na oopar kee aakaashaganga dikh rahee thee aur na door masooree kee jagamagaatee roshanee se aanand aa raha tha
sample-chap21-125.wav,204668,dev ne chhua use halkaasa dard mahasoos hua
sample-chap26-287.wav,119996,maan ke saathasaath daidee kee
sample-chap11-121.wav,151748,ghar vaalon ke prati vah nishchit bhee thee
sample-chap17-193.wav,13000,aisee dasha mein mera jaana uchit bhee nahin
sample-chap6-168.wav,164096,akelepan ke sabhee kshan ab samaapt hone ja rahe hain
sample-chap2-181.wav,243476,jise har achchhe avasar par pahanane kee veena hee jidd karatee thee
sample-chap7-152.wav,228484,amit ko laga jaise pramod jo kah raha hai vah karake dikha dega
sample-chap7-24.wav,63548,dillee pahunche
sample-chap25-44.wav,195848,khair ab jo ho gaya usako sochane ka koee phaayada nahee
sample-chap10-212.wav,186148,tab vah jaldee se chaay banaakar le aatee thee
sample-chap18-100.wav,11746,man hee man khush bhee ho rahee thee
sample-chap22-194.wav,264644,amit dev kee dasha se pahale se pareshaan tha
sample-chap27-187.wav,486908,dinaraat tumhaare bete kee seva karatee rahee usaka inaam tum yah de rahee ho saat janm usakee pooja karo to shaayad utar naeen paega yah rn
sample-chap26-339.wav,308744,lekin ek bheetar kaheen dabee chaah thee jo sab use upar laakar bitha gae
sample-chap3-18.wav,246120,suneeta ne phir usakee chutakee lete hue kaha ab taiyaar ho jao jaldee se
sample-chap17-185.wav,18016,sunakar dev bhee prasann mudra mein aa gaya
sample-chap22-90.wav,123524,dev ke haath jude hue the
sample-chap29-212.wav,398708,haanhaan jaunga jarur jaunga phon par nahin ho sakatee baaten ab vistaar se baithakar usase baat karunga apane kes ke baare mein
sample-chap20-39.wav,15717,main shaam ko aaoongee tabhee baat karenge
sample-chap27-19.wav,483380,kisee kee jindagee mein jo kuchh ghatit hua hai usaka doshee samaaj ko ya kisee parivaar ke doosare sadasy ko na maanane vaala
sample-chap27-11.wav,215252,isee duvidha mein pada amit agale chhah maheene kuchh na kar saka
sample-chap16-55.wav,28883,aise mein hee ghar vaalon ke munh se apanee shaadee kee baat sunana use achchha lagane laga tha
sample-chap29-267.wav,171152,saat ghante saat yugon ke samaan the priya ke lie
sample-chap8-166.wav,635968,doktaree shabd jisaka matalab aam aadamee ko samajh nahin aa sakata jab tak ki kisee doktar se na poochha jae ya phir shabd kosh mein dhoondha na jae
sample-chap5-41.wav,135872,dev phaalatoo bolata bhee kahaan tha
sample-chap29-28.wav,227600,aasha se adhik aashaavaadee hona hee duhkhon ka mool kaaran hai
sample-chap3-53.wav,156156,sabake saamane jaane mein use badee sharm aa rahee thee
sample-chap26-80.wav,342260,suneeta ne phir kaha jo bhaavanaon se baahar nikaalane kee koshish karatee ja rahee thee
sample-chap8-157.wav,414584,mere doktar se usane kaaphee bahas kee aur mera opareshan kainsil kar mera dubaara pareekshan kiya gaya
sample-chap29-309.wav,294632,jab kabhee dinacharya se vakt milata hai door baithe apane priyajanon kee yaad aa jaatee hai
sample-chap17-15.wav,48945,javaan beta usaka bheetar hee bheetar khokhala ho raha hai use dekhakar usake chehare ko dekhakar use vishvaas nahee ho raha tha
sample-chap27-267.wav,173796,kaun tha mammee amit utsuk ho utha
sample-chap24-95.wav,280520,kuchh samay pashchaat sabhee kee dinacharya vaisee hee ho jaegee jaisee thee
sample-chap18-204.wav,29510,tumhaaree baat theek hai lekin jab rishte kee baat aaegee sabhee na kar denge
sample-chap22-143.wav,915560,aakhir kya likhoon kaise likhoon na to unhen likh paatee hoon ki ve kaise hain unakee tabiyat kaisee hai na unhen saantvana de paatee hoon aur unakee sthiti aisee hai ki na kuchh apanee hee baat likhane ko man hota hai
sample-chap14-154.wav,9657,baat kuchh bhee nahin thee
sample-chap15-16.wav,8821,bas aap so jao
sample-chap26-219.wav,82952,saans kaaboo mein rahegee
sample-chap9-166.wav,135872,bas ek baar mujhase kah dena
sample-chap18-18.wav,24703,aaj aap kah rahe hain ki shaadee ke baad dev bistar par pad gae
sample-chap5-23.wav,323736,aur alagalag rahate hue bhee yoonivarsitee mein kabhee unhen kisee ne akele ghoomate nahin dekha
sample-chap27-25.wav,112940,ekadoosare se ve gale mile
sample-chap18-251.wav,12164,poochh lo suneeta se patr likhakar
sample-chap26-243.wav,285812,raat jaldee sona nahee ho paata to der raat tak koeenakoee kitaab padh letee hoon
sample-chap25-91.wav,250532,prophesar jasapaal kee patnee ko dev ne hee niyukt karavaaya tha
sample-chap24-38.wav,112940,mujhe us par poora vishvaas hai
sample-chap3-70.wav,359016,prem lautakar kamare mein jab vaapis aaya tab geeta bheetar bhaagee sabako khabar dene
sample-chap21-4.wav,534536,usane svayan ko asahaay paaya veena ke lie kuchh karana chaahata tha koee jaadootona nahin jaanata tha jo kuchh kar paata
sample-chap16-79.wav,29092,opareshan ke do saal tak main niyamit roop se unase apana chaikap karavaata raha
sample-chap11-187.wav,453392,jee chaah raha tha usaka pankh lagaakar ud jae priya ke paas aur use suna aae apanee kavita
sample-chap29-156.wav,735632,kya tum meree arjee praeem ministar la ministar tak pahuncha kar aisa aadar le sakate ho ki vah apanee pahalee patnee aur asalee bachchon ke saath phraad karane ke jurm mein jel chala jae aur mujhe mera hak mil jae
sample-chap26-266.wav,112940,jeevan to jeene ke lie mila hai
sample-chap24-23.wav,195848,phir apane aap sab baat samaapt ho gaee
sample-chap15-196.wav,19270,vah usakee god mein sir rakhe aankhen moonde thee
sample-chap28-96.wav,312272,amit ko patr padhakar laga ki veena ke yogy var talaashate hue use na jaane kitana samay lag sakata hai
sample-chap15-139.wav,32017,kitana vishaal hai veena ka hrday sab jaanakar bhee kaise apana liya hai usane dev ko
sample-chap18-64.wav,13836,baat adhooree hee chhod dee usane
sample-chap21-136.wav,209960,lagata hai ye kainsar mere shareer mein phail gaya hai
sample-chap9-150.wav,366956,jaldabaajee mein main kuchh aisa nahin karana chaahatee ki jisase mere parivaar vaalon ko duhkh pahunche
sample-chap25-88.wav,333440,laikcharaaraship ke lie jo nyoonatam yogyata honee jaruree hai vah to hai phir kaahe ka dar
sample-chap27-275.wav,273464,baad mein daidee jee ne baat aage badaane se spasht inkaar kar diya tha
sample-chap7-119.wav,128816,sabhee ke cheharon se prasannata jhalak rahee thee
sample-chap9-115.wav,379304,jo kuchh bhee bataaya dev ne apane vishay mein vah usake vipareet kuchh nahin soch pa rahee thee
sample-chap17-108.wav,60857,usane apane har patr mein dev ke prati apana pyaar dev kee dherasee achchhaeeyon ka itana adhik vivaran likha tha ki ve bhee dev kee mangalakaamana dinaraat karane lage the
sample-chap16-199.wav,27629,main bahut dar gaya hoon  dev ne apane man kee baat prakat kee
sample-chap10-9.wav,569816,veena ke chehare kee raunak kaheen bhee aisa kuchh aabhaas nahin karava rahee thee ki raat mein dev aur usake beech kuchh gambheer vaartaalaap hua hai
sample-chap27-240.wav,219660,jeevan ka sabase madhur sapana amit ka poora ho gaya
sample-chap30-46.wav,51200,yah khushee jo meree apanee thee
sample-chap8-20.wav,74132,dev ke aa jaane ke baad
sample-chap4-151.wav,149104,soch raha hoon likhane ka koee phaayada nahin
sample-chap27-261.wav,108532,amit ne unhen dilaasa diya
sample-chap5-127.wav,234656,abhee ek hee varsh aur beeta tha ki maan beemaar pad gaee
sample-chap29-7.wav,119112,sab ek chhalaava maan hee lagata hai
sample-chap19-22.wav,3178,mammee
sample-chap7-103.wav,663308,usane mohan se doteen baar aagrah kiya uthane ko aur mohan ne uthateuthate ek paig aur banaaya aur badhakar nimmee ke honthon par laga diya aur bola usase
sample-chap27-105.wav,276992,mujhe vaise bhee shorasharaaba tabhee achchha lagata hai jab man se usakee aavaaj aa rahee ho
sample-chap13-54.wav,16553,pahale pahunch gae to prateeksha nahin karanee padegee
sample-chap29-337.wav,123524,ab to ham sab log unake apane hai
sample-chap26-168.wav,195848,ab to baatabaat par bhadak uthatee hai ya rone lagatee hai
sample-chap20-105.wav,37033,ajay ko chaay laate dekhakar hee veena samajh gaee ki baajaar bhejane ke bahaane rashmi usase kuchh kahana chaah rahee thee
sample-chap10-200.wav,250532,aise mein dev ko paakar veena ke maataapita phoole nahin samaate the
sample-chap16-164.wav,40168,yadi ve paise ke laalach mein ya phir apane kshetr mein aur adhik naam karane ke chakkar mein na hote to tumhaara opareshan hee na karate
sample-chap10-123.wav,128816,hamen ab aaraam karana chaahie
sample-chap23-21.wav,217016,jaanata hoon tum aajakal isee kaaran se udaas rahatee hogee
sample-chap7-144.wav,183500,meree  amit ne chaunkane ka abhinay kiya
sample-chap3-58.wav,322856,bhaag gaee rasoee ghar kee or jahaan mehamaanon ke lie chaay taiyaar ho rahee thee
sample-chap11-54.wav,141164,jo ho raha hai us mein sukh khojo
sample-chap17-24.wav,25957,unhee ko samajhaane ke lie shreemadbhaagavat geeta padhane lage
sample-chap18-84.wav,16344,kyonki vah aur kisee ko nahin de sakata
sample-chap15-137.wav,29092,maan nirmala ke kaanon ko vishvaas nahin ho raha tha
sample-chap13-160.wav,25957,aur amit unhen chup dekhakar pareshaan ho raha tha
sample-chap11-136.wav,352844,lekin priya ko apanee deedee ke man mein apane prati basatee ja rahee chaahana kee khabar nahin lag paee
sample-chap18-190.wav,15717,lekin ab sthiti badalee huee mahasoos ho rahee thee
sample-chap27-335.wav,352844,aur yahee thaan liya usane ki aage se vah kabhee bhee veena ke sambandh mein usase koee baat nahin karega
sample-chap19-117.wav,22822,yah kah kar dev taiyaar hone laga
sample-chap21-31.wav,232892,abhee aasha hai shaayad koee chamatkaar ho jae
sample-chap27-63.wav,151748,samay sabhee baaten sabhee rup badal deta hai
sample-chap27-153.wav,88244,duhkh kee jyaada chinta thee
sample-chap3-0.wav,134108,naee subah se pahale
sample-chap27-181.wav,112940,aavaaj unchee ho gaee usakee
sample-chap15-236.wav,19479,use apanee maan duniyaan kee sabase achchhee maan lagane lagee thee
sample-chap4-193.wav,250532,tadakabhadak mein ooparee dikhaave mein koee vishvaas nahin rakhata tha
sample-chap26-105.wav,183500,pannaalaal ne aisa dekha to poochha kya hua nirmala
sample-chap28-76.wav,107648,kaise maree koee nahee jaanata
sample-chap22-54.wav,254060,usakee baaton se amit ke chehare par aasha kee kiran chamakane lagee
sample-chap30-145.wav,153512,aisee soch ekaek use apanee atapatee lagee
sample-chap10-47.wav,367836,lekin priya ne kaha  vaise bhee main kahaan ruk sakatee hoon agale haphte mere praiktikal shuroo hone hain
sample-chap25-3.wav,218780,sabhee kee koshish rahatee thee ki koee na koee usake paas bana rahe
sample-chap17-150.wav,18434,dekh lena yah veena kee pareeksha ho rahee hai bas
sample-chap26-67.wav,299924,aaj man kee har bhadaas nikaal de too lekin meree baat sun veena yah sachchaee hai
sample-chap19-47.wav,11746,nirmala usake aansoo ponchhatee rahee
sample-chap29-85.wav,176444,das din baad arun laut gaya kanaada
sample-chap30-51.wav,301688,lekin paise kee pareshaanee ko hamane kabhee apane bachcho ke paalan mein aade nahee aane diya
sample-chap25-28.wav,278756,kya socha hai veena jee ne apane lie prashn prophesar jasapaal sinh ka tha
sample-chap5-50.wav,411940,amit abhee pramod se kuchh aur kahane hee ja raha tha ki usakee nigaahen baahar get kee taraph uth gaeen
sample-chap4-169.wav,287576,do parivaaron se nikalakar ek nae parivaar ka janm hota hai shaadee ke baad
sample-chap15-66.wav,24076,aisee kaisee aadat hai dev jee kee  maan ke chehare par kautoohal tha
sample-chap22-164.wav,375776,lekin lagata hai mere man kee bojhilata ko door karatekarate tumhaara man bojhil ho jaega
sample-chap15-93.wav,11537,lagabhag tees phut ooncha
sample-chap13-164.wav,9657,meree pyaaree veena
sample-chap29-249.wav,217016,aasha thee aapako ki main yahaan miloonga arun ne poochha
sample-chap24-82.wav,109412,amit priya tumase alag nahin
sample-chap10-32.wav,54728,geeta ne kaha
sample-chap20-81.wav,12582,phir suna nahin usake pati ko kainsar hai
sample-chap27-138.wav,67076,ham jimmedaar hai
sample-chap19-216.wav,9239,bola  are ab samajha
sample-chap13-41.wav,23240,aisa karatekarate kab usakee palaken jhapakeen use nahin pata
sample-chap5-28.wav,117348,is beech pramod ghar rahata tha
sample-chap15-129.wav,18434,palabhar mein hee usane apanee drshti hata lee usake chehare se
sample-chap29-324.wav,451628,priya ne tab phir kaha amit ke kitane dost yahaan rahate hai sab saal mein ekado maheene ke lie jarur aate hai indiya
sample-chap23-30.wav,60020,isee ke saath
sample-chap9-15.wav,289340,aaj dekho sanyog jage to rishta bhee ho gaya shaadee bhee ho gaee
sample-chap8-137.wav,222308,tab dev kuchh ruka usane veena kee or dekha
sample-chap18-128.wav,28674,are aap kya samajhate hain ham subah se shaam tak saathasaath rahate hain
sample-chap22-28.wav,391652,unake paas siddhiyon ka apaar bhandaar hai dev jaise kitane logon ka unhonne beda paar lagaaya hai
sample-chap2-193.wav,93536,ab aisa kuchh nahin hoga
sample-chap20-71.wav,11746,shaayad patipatnee kee koee baat ho
sample-chap2-79.wav,213488,ghar basaane ke lie sanskaaron vaalee ladakee chaahie
sample-chap15-41.wav,10910,aavaaz sunee to neend khul gaee
sample-chap14-72.wav,16971,bola vah  main bhee aapaka gunaahagaar hoon
sample-chap7-15.wav,133224,use maaloom bhee na tha aur baat pakkee ho gaee
sample-chap6-202.wav,134108,tab ramesh ne amit se kaha  jao
sample-chap27-123.wav,111176,maan krashna ke man mein jhijhak thee
sample-chap13-52.wav,10284,abhee taiyaar hokar chalate hain
sample-chap10-80.wav,402236,tabhee use kuchh yaad aaya bola  mainne baaton hee baaton mein ramesh bhaee se poochha tha
sample-chap14-159.wav,17807,isase adhik aur kya dekhasamajh sakate hain ham
sample-chap29-320.wav,329912,mammee bas har baat mein koee aisee baat nikaal letee hai aur aapakee misaal jarur detee hai
sample-chap14-161.wav,63364,ladakee kee shaadee to jua hai betee grhasthee theek chalatee rahe yahee kaamana kar sakate hain ladakee vaale aur jo shaadee ke baad hota hai vah sab ladakee ka apana bhaagy hee hota hai
sample-chap19-164.wav,44974,chalatechalate doktar sinha ne kaha eeshvar par bharosa rakho bas aur koshish jaaree rakho
sample-chap17-105.wav,10284,sabhee sunakar stabdh rah gae the
sample-chap9-44.wav,209960,jorajabaradastee kabhee nahin kee thee unhonne apane bachchon par
sample-chap20-213.wav,6313,aur koee nahin
sample-chap10-56.wav,90008,is haphte hamaare saath rahen
sample-chap29-21.wav,135872,usase to usaka sambandh bhee na tha
sample-chap24-69.wav,158804,mammee ne samajha kee main so rahee hoon
sample-chap21-8.wav,292868,dev kee dev ke parivaar kee buraee karane vaala use apana dushaman lagata tha
sample-chap4-83.wav,178208,aisee baaten to ab aam cheez hain
sample-chap9-190.wav,312272,aur veena bhee bas us ke kandhon ko chhoo kar bolee  chalie ab taiyaar ho jaate hain
sample-chap5-130.wav,205552,aise mein use nirmala kee chinta sataane lagee
sample-chap10-68.wav,302572,sabhee usake gyaan kee usake svabhaav kee prashansa kar rahe the
sample-chap23-126.wav,324620,ek naya rishta banaakar main teenateen hatyaen dev kee duhkhad ghatana ke saathasaath nahin hone doonga
sample-chap5-133.wav,310508,aur aise mein maan ko ek hee raasta sujhaee diya nirmala ka vivaah
sample-chap6-107.wav,164096,aapane jo dena hai apanee betee ko dena hai
sample-chap3-49.wav,196732,ab too baahar ja aur unakee seva kar
sample-chap22-32.wav,165860,usakee donon kidanee kaam karana band kar chukee theen
sample-chap20-201.wav,15090,vah unase kaaphee ghanishth ho gaee thee
sample-chap4-23.wav,317564,na hee usane kisee se jaanane kee koshish kee ki yah aaaipareshan kis cheez ka hota hai
sample-chap15-126.wav,89487,unheen bhaavon mein vicharatee bolee  betee na jaane kyon mujhe lag raha hai ki tum jo baahar se bahut khush dikhatee ho mujhe bheetaraheebheetar kaheen kuchh sochatee ho har dam bheetaraheebheetar kaee saare bhaav vicharate hain tumhaare man mein
sample-chap15-63.wav,19270,kaha veena ne  abhee baatharoom gae hain
sample-chap19-12.wav,9657,sab theek ho jaega
sample-chap14-80.wav,18225,aur yah kahakar vah rasoeeghar kee or badh gaee
sample-chap10-164.wav,375776,do laharen ooncha uthakar aasamaan ko chhoone ko betaab theen jaise ek ho jaane kee chaah thee unamen
sample-chap29-170.wav,56492,main theek hoon
sample-chap13-189.wav,22822,amit ko bulaakar usane apane maataapita ke aanejaane ka prograam bata diya
sample-chap2-164.wav,98828,o ye kya
sample-chap17-48.wav,44556,veena ke man mein rachebase sanskaar vikasit hue the vyavasthit rup se chalate apane ghar se apane maataapita se
sample-chap23-160.wav,227600,tum mujhe apanee chitthee mein jo kuchh nahee likh pae mainne use jaan liya hai
sample-chap7-45.wav,49436,oke
sample-chap20-30.wav,17180,inase milie ye mere pati hain dev
sample-chap25-15.wav,157040,unaka achchha dabadaba bhee tha kaalej mein
